chrom,tss,chromEnd,strand,gene_name,gene_id,cage_used
5,72143959,72143960,+,TNPO1,ENSG00000083312,True
5,72251882,72251883,+,FCHO2,ENSG00000157107,True
5,72416398,72416399,+,TMEM171,ENSG00000157111,True
5,72469021,72469022,+,TMEM174,ENSG00000164325,True
5,72744601,72744602,-,FOXD1,ENSG00000251493,True
5,72794265,72794266,+,BTF3,ENSG00000145741,True
5,72861452,72861453,-,ANKRA2,ENSG00000164331,True
5,72861582,72861583,+,UTP15,ENSG00000164338,True
5,72894203,72894204,+,AC008387.1,ENSG00000268217,False
5,72921983,72921984,+,ARHGEF28,ENSG00000214944,False
5,73936552,73936553,-,ENC1,ENSG00000171617,True
5,73981057,73981058,+,HEXB,ENSG00000049860,True
5,74062955,74062956,-,GFM2,ENSG00000164347,True
5,74063074,74063075,+,NSA2,ENSG00000164346,True
5,74162199,74162200,-,FAM169A,ENSG00000198780,True
5,74326724,74326725,-,GCNT4,ENSG00000176928,False
5,74532708,74532709,-,ANKRD31,ENSG00000145700,True
5,74633060,74633061,+,HMGCR,ENSG00000113161,True
5,74807442,74807443,-,COL4A3BP,ENSG00000113163,True
5,74807711,74807712,+,POLK,ENSG00000122008,True
5,74907284,74907285,+,ANKDD1B,ENSG00000189045,False
5,75013235,75013236,-,POC5,ENSG00000152359,True
5,75379203,75379204,+,SV2C,ENSG00000122012,True
5,75699104,75699105,+,IQGAP2,ENSG00000145703,True
5,75919203,75919204,-,F2RL2,ENSG00000164220,True
5,76011962,76011963,+,F2R,ENSG00000181104,True
5,76114857,76114858,+,F2RL1,ENSG00000164251,True
5,76145856,76145857,+,S100Z,ENSG00000171643,True
5,76248869,76248870,+,CRHBP,ENSG00000145708,True
5,76326243,76326244,+,AGGF1,ENSG00000164252,True
5,76383042,76383043,-,ZBED3,ENSG00000132846,True
5,76506516,76506517,+,PDE8B,ENSG00000113231,True
5,76788067,76788068,-,WDR41,ENSG00000164253,True
5,76935513,76935514,-,OTP,ENSG00000171540,False
5,77072167,77072168,-,TBCA,ENSG00000171530,True
5,77590518,77590519,-,AP3B1,ENSG00000132842,True
5,77656444,77656445,+,SCAMP1,ENSG00000085365,True
5,77944574,77944575,-,LHFPL2,ENSG00000145685,True
5,78281123,78281124,-,ARSB,ENSG00000113273,True
5,78365588,78365589,+,BHMT2,ENSG00000132840,True
5,78407632,78407633,+,BHMT,ENSG00000145692,True
5,78523911,78523912,-,AC016559.1,ENSG00000268012,False
5,78531812,78531813,-,DMGDH,ENSG00000132837,True
5,78531945,78531946,+,JMY,ENSG00000152409,True
5,78810354,78810355,-,HOMER1,ENSG00000152413,True
5,78908274,78908275,+,PAPD4,ENSG00000164329,True
5,78985658,78985659,+,CMYA5,ENSG00000164309,True
5,79287076,79287077,-,MTX3,ENSG00000177034,True
5,79331170,79331171,+,THBS4,ENSG00000113296,True
5,79551882,79551883,-,SERINC5,ENSG00000164300,True
5,79615821,79615822,+,SPZ1,ENSG00000164299,True
5,79703879,79703880,+,ZFYVE16,ENSG00000039319,True
5,79783929,79783930,+,FAM151B,ENSG00000152380,True
5,79866084,79866085,-,ANKRD34B,ENSG00000189127,True
5,79946855,79946856,-,MTRNR2L2,ENSG00000271043,False
5,79950475,79950476,+,MSH3,ENSG00000113318,True
5,79950798,79950799,-,DHFR,ENSG00000228716,True
5,80256180,80256181,+,RASGRF2,ENSG00000113319,True
5,80529141,80529142,+,CKMT2,ENSG00000131730,True
5,80597433,80597434,+,ZCCHC9,ENSG00000131732,True
5,80689951,80689952,-,ACOT12,ENSG00000172497,True
5,81046880,81046881,-,SSBP2,ENSG00000145687,True
5,81267851,81267852,+,ATG10,ENSG00000152348,True
5,81574175,81574176,-,RPS23,ENSG00000186468,True
5,81575281,81575282,+,ATP6AP1L,ENSG00000205464,False
5,82373192,82373193,-,TMEM167A,ENSG00000174695,True
5,82373411,82373412,+,XRCC4,ENSG00000152422,True
5,82767565,82767566,+,VCAN,ENSG00000038427,True
5,83016674,83016675,-,HAPLN1,ENSG00000145681,True
5,83680699,83680700,-,EDIL3,ENSG00000164176,True
5,85913752,85913753,+,COX7C,ENSG00000127184,True
5,86534822,86534823,-,AC008394.1,ENSG00000233828,False
5,86563674,86563675,+,RASA1,ENSG00000145715,True
5,86708718,86708719,-,CCNH,ENSG00000134480,True
5,87564653,87564654,-,TMEM161B,ENSG00000164180,True
5,88178997,88178998,-,MEF2C,ENSG00000081189,True
5,89705573,89705574,-,CETN3,ENSG00000153140,True
5,89770558,89770559,-,MBLAC2,ENSG00000176055,True
5,89770711,89770712,+,POLR3G,ENSG00000113356,True
5,89825375,89825376,-,LYSMD3,ENSG00000176018,True
5,89854613,89854614,+,GPR98,ENSG00000164199,True
5,90679127,90679128,-,ARRDC3,ENSG00000113369,True
5,92918930,92918931,+,NR2F1,ENSG00000175745,True
5,93077301,93077302,-,POU5F2,ENSG00000248483,True
5,93447359,93447360,-,FAM172A,ENSG00000113391,True
5,93954274,93954275,-,KIAA0825,ENSG00000185261,True
5,93954382,93954383,+,ANKRD32,ENSG00000133302,True
5,94417351,94417352,-,MCTP1,ENSG00000175471,True
5,94728521,94728522,+,FAM81B,ENSG00000153347,True
5,94890684,94890685,-,TTC37,ENSG00000198677,True
5,94890855,94890856,+,ARSK,ENSG00000164291,True
5,94955794,94955795,+,GPR150,ENSG00000178015,True
5,94982467,94982468,+,RFESD,ENSG00000175449,True
5,95018686,95018687,-,SPATA9,ENSG00000145757,True
5,95067041,95067042,+,RHOBTB3,ENSG00000164292,True
5,95158430,95158431,-,GLRX,ENSG00000173221,True
5,95187936,95187937,+,C5orf27,ENSG00000236882,True
5,95297548,95297549,-,ELL2,ENSG00000118985,True
5,95768941,95768942,-,PCSK1,ENSG00000175426,True
5,96038496,96038497,+,CAST,ENSG00000153113,True
5,96143628,96143629,-,ERAP1,ENSG00000164307,True
5,96212197,96212198,+,ERAP2,ENSG00000164308,True
5,96271513,96271514,-,CTD-2260A17.2,ENSG00000247121,False
5,96271803,96271804,+,LNPEP,ENSG00000113441,True
5,96424779,96424780,+,CTD-2215E18.1,ENSG00000251606,False
5,96478490,96478491,-,LIX1,ENSG00000145721,True
5,96518952,96518953,-,RIOK2,ENSG00000058729,True
5,98109367,98109368,+,RGMB,ENSG00000174136,True
5,98262240,98262241,-,CHD1,ENSG00000153922,False
5,99871058,99871059,+,FAM174A,ENSG00000174132,True
5,100238975,100238976,-,ST8SIA4,ENSG00000113532,True
5,101569696,101569697,+,AC008948.1,ENSG00000268424,False
5,101631996,101631997,-,SLCO4C1,ENSG00000173930,True
5,101834698,101834699,-,SLCO6A1,ENSG00000205359,True
5,102091006,102091007,+,PAM,ENSG00000145730,True
5,102455829,102455830,-,GIN1,ENSG00000145723,True
5,102456047,102456048,+,PPIP5K2,ENSG00000145725,True
5,102594463,102594464,+,C5orf30,ENSG00000181751,True
5,102898491,102898492,-,NUDT12,ENSG00000112874,True
5,106715247,106715248,-,EFNA5,ENSG00000184349,True
5,107717106,107717107,-,FBXL17,ENSG00000145743,True
5,108084655,108084656,+,FER,ENSG00000151422,True
5,108745617,108745618,-,PJA2,ENSG00000198961,True
5,109025628,109025629,+,MAN2A1,ENSG00000112893,True
5,109218883,109218884,+,AC011366.3,ENSG00000254106,False
5,110074632,110074633,-,TMEM232,ENSG00000186952,True
5,110074720,110074721,+,SLC25A46,ENSG00000164209,True
5,110409076,110409077,+,TSLP,ENSG00000145777,True
5,110428045,110428046,+,WDR36,ENSG00000134987,True
5,110560089,110560090,+,CAMK4,ENSG00000152495,True
5,110848214,110848215,-,STARD4,ENSG00000164211,True
5,111333161,111333162,-,NREP,ENSG00000134986,False
5,111754923,111754924,-,EPB41L4A,ENSG00000129595,True
5,111755280,111755281,+,EPB41L4A-AS2,ENSG00000268358,False
5,112073570,112073571,+,APC,ENSG00000134982,True
5,112162910,112162911,+,CTC-554D6.1,ENSG00000258864,False
5,112196885,112196886,+,CTC-487M23.8,ENSG00000272869,False
5,112197003,112197004,+,SRP19,ENSG00000153037,True
5,112227313,112227314,+,ZRSR1,ENSG00000212643,False
5,112257953,112257954,-,REEP5,ENSG00000129625,True
5,112312494,112312495,+,DCP2,ENSG00000172795,True
5,112630643,112630644,-,MCC,ENSG00000171444,True
5,112770682,112770683,-,TSSK1B,ENSG00000212122,True
5,112849394,112849395,+,YTHDC2,ENSG00000047188,True
5,113697766,113697767,+,KCNN2,ENSG00000080709,True
5,114505602,114505603,-,TRIM36,ENSG00000152503,True
5,114598566,114598567,-,PGGT1B,ENSG00000164219,True
5,114632344,114632345,-,CCDC112,ENSG00000164221,True
5,114880459,114880460,-,FEM1C,ENSG00000145780,True
5,114938158,114938159,-,TICAM2,ENSG00000243414,True
5,114961709,114961710,-,TMED7-TICAM2,ENSG00000251201,True
5,114961709,114961710,-,TMED7,ENSG00000134970,True
5,115152355,115152356,-,CDO1,ENSG00000129596,True
5,115177263,115177264,-,ATG12,ENSG00000145782,True
5,115177643,115177644,+,AP3S1,ENSG00000177879,True
5,115298171,115298172,+,AQPEP,ENSG00000172901,True
5,115358088,115358089,+,CTD-2287O16.3,ENSG00000268714,False
5,115387163,115387164,+,ARL14EPL,ENSG00000268223,False
5,115420720,115420721,+,COMMD10,ENSG00000145781,True
5,115910517,115910518,-,SEMA6A,ENSG00000092421,True
5,118324227,118324228,-,DTWD2,ENSG00000169570,True
5,118407102,118407103,+,DMXL1,ENSG00000172869,True
5,118604470,118604471,+,TNFAIP8,ENSG00000145779,True
5,118788218,118788219,+,HSD17B4,ENSG00000133835,True
5,118965265,118965266,+,FAM170A,ENSG00000164334,True
5,119799995,119799996,+,PRR16,ENSG00000184838,True
5,121187586,121187587,+,FTMT,ENSG00000181867,True
5,121297698,121297699,+,SRFBP1,ENSG00000151304,True
5,121413954,121413955,-,LOX,ENSG00000113083,True
5,121465248,121465249,+,ZNF474,ENSG00000164185,True
5,121647895,121647896,+,SNCAIP,ENSG00000064692,True
5,122110759,122110760,+,SNX2,ENSG00000205302,True
5,122181298,122181299,+,SNX24,ENSG00000064652,True
5,122372397,122372398,-,PPIC,ENSG00000168938,True
5,122424931,122424932,+,PRDM6,ENSG00000061455,True
5,122759073,122759074,-,CEP120,ENSG00000168944,True
5,122847940,122847941,+,CSNK1G3,ENSG00000151292,True
5,124082343,124082344,-,ZNF608,ENSG00000168916,True
5,125759097,125759098,+,GRAMD3,ENSG00000155324,True
5,125930898,125930899,-,ALDH7A1,ENSG00000164904,True
5,125936635,125936636,+,PHAX,ENSG00000164902,True
5,125967394,125967395,+,C5orf48,ENSG00000196900,True
5,126112861,126112862,+,LMNB1,ENSG00000113368,True
5,126366255,126366256,-,MARCH3,ENSG00000173926,True
5,126409181,126409182,-,C5orf63,ENSG00000164241,True
5,126626520,126626521,+,MEGF10,ENSG00000145794,True
5,126853345,126853346,+,PRRC1,ENSG00000164244,True
5,126984771,126984772,+,CTXN3,ENSG00000205279,True
5,127419457,127419458,+,SLC12A2,ENSG00000064651,True
5,127873935,127873936,-,FBN2,ENSG00000138829,True
5,128301208,128301209,+,SLC27A6,ENSG00000113396,True
5,128430428,128430429,+,ISOC1,ENSG00000066583,True
5,128795992,128795993,+,ADAMTS19,ENSG00000145808,True
5,129083799,129083800,+,KIAA1024L,ENSG00000186367,True
5,129240211,129240212,+,CHSY3,ENSG00000198108,True
5,130500974,130500975,-,HINT1,ENSG00000169567,True
5,130506664,130506665,+,LYRM7,ENSG00000186687,True
5,130599768,130599769,+,CDC42SE2,ENSG00000158985,True
5,130970906,130970907,-,RAPGEF6,ENSG00000158987,True
5,131132676,131132677,-,CTC-432M15.3,ENSG00000273217,False
5,131132688,131132689,-,FNIP1,ENSG00000217128,True
5,131347346,131347347,-,ACSL6,ENSG00000164398,True
5,131396347,131396348,+,IL3,ENSG00000164399,True
5,131409484,131409485,+,CSF2,ENSG00000164400,True
5,131563535,131563536,-,P4HA2,ENSG00000072682,True
5,131593381,131593382,+,PDLIM4,ENSG00000131435,True
5,131630089,131630090,+,SLC22A4,ENSG00000197208,True
5,131705409,131705410,+,SLC22A5,ENSG00000197375,True
5,131746628,131746629,+,C5orf56,ENSG00000197536,True
5,131826485,131826486,-,IRF1,ENSG00000125347,True
5,131879212,131879213,-,IL5,ENSG00000113525,True
5,131892656,131892657,+,RAD50,ENSG00000113522,True
5,131993864,131993865,+,IL13,ENSG00000169194,True
5,132009681,132009682,+,IL4,ENSG00000113520,True
5,132073242,132073243,-,KIF3A,ENSG00000131437,True
5,132083168,132083169,+,CCNI2,ENSG00000205089,True
5,132112940,132112941,-,SEPT8,ENSG00000164402,True
5,132149045,132149046,+,SOWAHA,ENSG00000198944,True
5,132166333,132166334,-,SHROOM1,ENSG00000164403,True
5,132202338,132202339,+,UQCRQ,ENSG00000164405,True
5,132202576,132202577,-,GDF9,ENSG00000164404,False
5,132209359,132209360,+,LEAP2,ENSG00000164406,True
5,132299323,132299324,-,AFF4,ENSG00000072364,True
5,132362247,132362248,-,ZCCHC10,ENSG00000155329,True
5,132387731,132387732,+,HSPA4,ENSG00000170606,True
5,132948201,132948202,-,FSTL4,ENSG00000053108,True
5,133304299,133304300,-,C5orf15,ENSG00000113583,True
5,133340406,133340407,-,VDAC1,ENSG00000213585,True
5,133450404,133450405,+,TCF7,ENSG00000081059,True
5,133512643,133512644,-,SKP1,ENSG00000113558,True
5,133561762,133561763,-,CTD-2410N18.5,ENSG00000272772,False
5,133561771,133561772,-,PPP2CA,ENSG00000113575,True
5,133706728,133706729,-,CDKL3,ENSG00000006837,True
5,133707261,133707262,+,UBE2B,ENSG00000119048,True
5,133747568,133747569,-,CDKN2AIPNL,ENSG00000237190,True
5,133861362,133861363,+,PHF15,ENSG00000043143,True
5,133968495,133968496,-,SAR1B,ENSG00000152700,True
5,133984487,133984488,+,SEC24A,ENSG00000113615,True
5,134074241,134074242,+,CAMLG,ENSG00000164615,True
5,134094475,134094476,+,DDX46,ENSG00000145833,True
5,134181669,134181670,+,C5orf24,ENSG00000181904,True
5,134210072,134210073,+,TXNDC15,ENSG00000113621,True
5,134240821,134240822,+,PCBD2,ENSG00000132570,True
5,134303596,134303597,+,CATSPER3,ENSG00000152705,True
5,134368970,134368971,+,CTC-349C3.1,ENSG00000224186,False
5,134369938,134369939,-,PITX1,ENSG00000069011,True
5,134734919,134734920,-,H2AFY,ENSG00000113648,True
5,134783038,134783039,-,C5orf20,ENSG00000251380,False
5,134788028,134788029,-,TIFAB,ENSG00000255833,True
5,134871652,134871653,-,NEUROG1,ENSG00000181965,True
5,134914682,134914683,-,CXCL14,ENSG00000145824,True
5,135170362,135170363,+,SLC25A48,ENSG00000145832,True
5,135231527,135231528,-,IL9,ENSG00000145839,True
5,135290671,135290672,-,LECT2,ENSG00000145826,True
5,135364678,135364679,+,TGFBI,ENSG00000120708,True
5,135468568,135468569,+,SMAD5,ENSG00000113658,True
5,135732730,135732731,-,TRPC7,ENSG00000069018,False
5,136835003,136835004,-,SPOCK1,ENSG00000152377,True
5,137071772,137071773,-,KLHL3,ENSG00000146021,True
5,137090051,137090052,-,HNRNPA0,ENSG00000177733,True
5,137203564,137203565,+,MYOT,ENSG00000120729,True
5,137225147,137225148,+,PKD2L2,ENSG00000078795,True
5,137368755,137368756,-,FAM13B,ENSG00000031003,True
5,137419724,137419725,+,WNT8A,ENSG00000061492,True
5,137475096,137475097,-,NME5,ENSG00000112981,True
5,137514318,137514319,-,BRD8,ENSG00000112983,True
5,137514804,137514805,+,KIF20A,ENSG00000112984,True
5,137549016,137549017,-,CDC23,ENSG00000094880,True
5,137610316,137610317,-,GFRA3,ENSG00000146013,True
5,137667491,137667492,-,CDC25C,ENSG00000158402,True
5,137673953,137673954,+,FAM53C,ENSG00000120709,True
5,137688396,137688397,+,KDM3B,ENSG00000120733,True
5,137774757,137774758,+,REEP2,ENSG00000132563,True
5,137801168,137801169,+,EGR1,ENSG00000120738,True
5,137878912,137878913,-,ETF1,ENSG00000120705,True
5,137911080,137911081,-,HSPA9,ENSG00000113013,True
5,138089123,138089124,+,CTNNA1,ENSG00000044115,True
5,138211019,138211020,-,LRRTM2,ENSG00000146006,True
5,138533989,138533990,-,SIL1,ENSG00000120725,True
5,138629431,138629432,+,MATR3,ENSG00000015479,True
5,138677548,138677549,+,PAIP2,ENSG00000120727,True
5,138718989,138718990,-,SLC23A1,ENSG00000170482,True
5,138725602,138725603,-,MZB1,ENSG00000170476,True
5,138730885,138730886,-,PROB1,ENSG00000228672,False
5,138739775,138739776,-,SPATA24,ENSG00000170469,True
5,138775198,138775199,-,DNAJC18,ENSG00000170464,True
5,138842311,138842312,-,ECSCR,ENSG00000249751,True
5,138852108,138852109,+,AC138517.1,ENSG00000269071,False
5,138861888,138861889,-,TMEM173,ENSG00000184584,True
5,138940938,138940939,+,UBE2D2,ENSG00000131508,True
5,139027961,139027962,+,CXXC5,ENSG00000171604,True
5,139175405,139175406,+,PSD2,ENSG00000146005,True
5,139422865,139422866,-,NRG2,ENSG00000158458,True
5,139487403,139487404,+,PURA,ENSG00000185129,True
5,139505521,139505522,+,IGIP,ENSG00000182700,True
5,139554227,139554228,+,CYSTM1,ENSG00000120306,False
5,139682681,139682682,-,PFDN1,ENSG00000113068,True
5,139726189,139726190,-,HBEGF,ENSG00000113070,True
5,139739776,139739777,+,SLC4A9,ENSG00000113073,True
5,139781414,139781415,+,ANKHD1-EIF4EBP3,ENSG00000254996,True
5,139781414,139781415,+,ANKHD1,ENSG00000131503,True
5,139927242,139927243,+,EIF4EBP3,ENSG00000243056,True
5,139937036,139937037,-,SRA1,ENSG00000213523,True
5,139943926,139943927,-,APBB3,ENSG00000113108,True
5,139944410,139944411,+,SLC35A4,ENSG00000176087,True
5,140012760,140012761,-,CD14,ENSG00000170458,True
5,140019036,140019037,+,TMCO6,ENSG00000113119,True
5,140027203,140027204,-,NDUFA2,ENSG00000131495,True
5,140027431,140027432,+,IK,ENSG00000113141,True
5,140044436,140044437,+,WDR55,ENSG00000120314,True
5,140053163,140053164,-,DND1,ENSG00000256453,True
5,140070938,140070939,-,HARS,ENSG00000170445,True
5,140071049,140071050,+,HARS2,ENSG00000112855,True
5,140080032,140080033,+,ZMAT2,ENSG00000146007,True
5,140165876,140165877,+,PCDHA1,ENSG00000204970,False
5,140174438,140174439,+,PCDHA2,ENSG00000204969,True
5,140180656,140180657,+,PCDHA3,ENSG00000255408,True
5,140186659,140186660,+,PCDHA4,ENSG00000204967,True
5,140201200,140201201,+,PCDHA5,ENSG00000204965,True
5,140207552,140207553,+,PCDHA6,ENSG00000081842,True
5,140213834,140213835,+,PCDHA7,ENSG00000204963,True
5,140220783,140220784,+,PCDHA8,ENSG00000204962,True
5,140227960,140227961,+,PCDHA9,ENSG00000204961,True
5,140235505,140235506,+,PCDHA10,ENSG00000250120,True
5,140243224,140243225,-,AC005609.1,ENSG00000249034,False
5,140248541,140248542,+,PCDHA11,ENSG00000249158,True
5,140254897,140254898,+,PCDHA12,ENSG00000251664,True
5,140261793,140261794,+,PCDHA13,ENSG00000239389,False
5,140306302,140306303,+,PCDHAC1,ENSG00000248383,False
5,140346072,140346073,+,PCDHAC2,ENSG00000243232,True
5,140430979,140430980,+,PCDHB1,ENSG00000171815,False
5,140474204,140474205,+,PCDHB2,ENSG00000112852,True
5,140480057,140480058,+,PCDHB3,ENSG00000113205,True
5,140501391,140501392,+,PCDHB4,ENSG00000081818,True
5,140514816,140514817,+,PCDHB5,ENSG00000113209,True
5,140529652,140529653,+,PCDHB6,ENSG00000113211,True
5,140535577,140535578,+,PCDHB17,ENSG00000255622,False
5,140552231,140552232,+,PCDHB7,ENSG00000113212,True
5,140557371,140557372,+,PCDHB8,ENSG00000120322,False
5,140561967,140561968,+,PCDHB16,ENSG00000196963,True
5,140571934,140571935,+,PCDHB10,ENSG00000120324,True
5,140579185,140579186,+,PCDHB11,ENSG00000197479,True
5,140588291,140588292,+,PCDHB12,ENSG00000120328,True
5,140593509,140593510,+,PCDHB13,ENSG00000187372,False
5,140602937,140602938,+,PCDHB14,ENSG00000120327,True
5,140624968,140624969,+,PCDHB15,ENSG00000113248,True
5,140683615,140683616,-,SLC25A2,ENSG00000120329,True
5,140700340,140700341,-,TAF7,ENSG00000178913,True
5,140710082,140710083,+,PCDHGA1,ENSG00000204956,True
5,140718331,140718332,+,PCDHGA2,ENSG00000081853,True
5,140723416,140723417,+,PCDHGA3,ENSG00000254245,True
5,140729681,140729682,+,PCDHGB1,ENSG00000254221,True
5,140734600,140734601,+,PCDHGA4,ENSG00000262576,True
5,140739566,140739567,+,PCDHGB2,ENSG00000253910,True
5,140743755,140743756,+,PCDHGA5,ENSG00000253485,True
5,140749812,140749813,+,PCDHGB3,ENSG00000262209,True
5,140753481,140753482,+,PCDHGA6,ENSG00000253731,True
5,140762293,140762294,+,PCDHGA7,ENSG00000253537,True
5,140767452,140767453,+,PCDHGB4,ENSG00000253953,False
5,140772194,140772195,+,PCDHGA8,ENSG00000253767,True
5,140782365,140782366,+,PCDHGA9,ENSG00000261934,True
5,140787581,140787582,+,PCDHGB6,ENSG00000253305,True
5,140792581,140792582,+,PCDHGA10,ENSG00000253846,True
5,140797262,140797263,+,PCDHGB7,ENSG00000254122,True
5,140800608,140800609,+,PCDHGA11,ENSG00000253873,True
5,140810173,140810174,+,PCDHGA12,ENSG00000253159,True
5,140855536,140855537,+,PCDHGC3,ENSG00000240184,True
5,140864607,140864608,+,PCDHGC4,ENSG00000242419,True
5,140868689,140868690,+,PCDHGC5,ENSG00000240764,True
5,140998552,140998553,-,DIAPH1,ENSG00000131504,True
5,141016413,141016414,-,HDAC3,ENSG00000171720,True
5,141016547,141016548,+,RELL2,ENSG00000164620,True
5,141030971,141030972,-,FCHSD1,ENSG00000197948,True
5,141061795,141061796,-,ARAP3,ENSG00000120318,True
5,141257983,141257984,-,PCDH1,ENSG00000156453,True
5,141303399,141303400,+,KIAA0141,ENSG00000081791,True
5,141337755,141337756,-,PCDH12,ENSG00000113555,True
5,141348677,141348678,+,RNF14,ENSG00000013561,True
5,141392592,141392593,-,GNPDA1,ENSG00000113552,True
5,141488357,141488358,+,NDFIP1,ENSG00000131507,True
5,141704586,141704587,-,SPRY4,ENSG00000187678,True
5,142065625,142065626,-,FGF1,ENSG00000113578,True
5,142149977,142149978,+,ARHGAP26,ENSG00000145819,True
5,142783236,142783237,-,NR3C1,ENSG00000113580,True
5,143191726,143191727,+,HMHB1,ENSG00000158497,False
5,143550197,143550198,-,YIPF5,ENSG00000145817,True
5,143584944,143584945,+,KCTD16,ENSG00000183775,True
5,145214916,145214917,-,PRELID2,ENSG00000186314,True
5,145252531,145252532,-,GRXCR2,ENSG00000204928,False
5,145316147,145316148,+,SH3RF2,ENSG00000156463,True
5,145483956,145483957,-,PLAC8L1,ENSG00000173261,True
5,145562193,145562194,-,LARS,ENSG00000133706,True
5,145583168,145583169,+,RBM27,ENSG00000091009,True
5,145718404,145718405,+,POU4F3,ENSG00000091010,True
5,145826885,145826886,+,TCERG1,ENSG00000113649,True
5,145895753,145895754,-,GPR151,ENSG00000173250,False
5,146258327,146258328,-,PPP2R2B,ENSG00000156475,True
5,146614627,146614628,+,STK32A,ENSG00000169302,True
5,146833241,146833242,-,DPYSL3,ENSG00000113657,True
5,147162297,147162298,-,JAKMIP2,ENSG00000176049,True
5,147211204,147211205,-,SPINK1,ENSG00000164266,True
5,147258273,147258274,+,SCGB3A2,ENSG00000164265,True
5,147286100,147286101,-,C5orf46,ENSG00000178776,True
5,147443542,147443543,+,SPINK5,ENSG00000133710,True
5,147549296,147549297,+,SPINK14,ENSG00000196800,False
5,147582623,147582624,+,SPINK6,ENSG00000178172,True
5,147648334,147648335,+,SPINK13,ENSG00000214510,True
5,147691988,147691989,+,SPINK7,ENSG00000145879,True
5,147698550,147698551,+,AC091948.1,ENSG00000268126,False
5,147715121,147715122,+,SPINK9,ENSG00000204909,True
5,147763562,147763563,+,FBXO38,ENSG00000145868,True
5,148033703,148033704,-,HTR4,ENSG00000164270,True
5,148206182,148206183,+,ADRB2,ENSG00000169252,True
5,148442613,148442614,-,SH3TC2,ENSG00000169247,True
5,148521061,148521062,+,ABLIM3,ENSG00000173210,True
5,148651438,148651439,+,AFAP1L1,ENSG00000157510,True
5,148725072,148725073,+,GRPEL2,ENSG00000164284,True
5,148737591,148737592,+,PCYOX1L,ENSG00000145882,True
5,148758855,148758856,-,IL17B,ENSG00000127743,True
5,148930995,148930996,-,CSNK1A1,ENSG00000113712,True
5,148961002,148961003,+,ARHGEF37,ENSG00000183111,True
5,149109866,149109867,+,PPARGC1B,ENSG00000155846,True
5,149324334,149324335,-,PDE6A,ENSG00000132915,True
5,149340309,149340310,+,SLC26A2,ENSG00000155850,True
5,149380129,149380130,-,TIGD6,ENSG00000164296,True
5,149380299,149380300,+,HMGXB3,ENSG00000113716,True
5,149466092,149466093,-,CSF1R,ENSG00000182578,True
5,149535404,149535405,-,PDGFRB,ENSG00000113721,True
5,149546349,149546350,+,CDX1,ENSG00000113722,True
5,149569646,149569647,+,SLC6A7,ENSG00000011083,True
5,149669341,149669342,-,CAMK2A,ENSG00000070808,True
5,149682488,149682489,-,ARSI,ENSG00000183876,True
5,149737265,149737266,+,TCOF1,ENSG00000070814,True
5,149792316,149792317,-,CD74,ENSG00000019582,True
5,149829302,149829303,-,RPS14,ENSG00000164587,True
5,149865491,149865492,+,NDST1,ENSG00000070614,True
5,150004248,150004249,+,SYNPO,ENSG00000171992,True
5,150040874,150040875,+,MYOZ3,ENSG00000164591,True
5,150080603,150080604,-,RBM22,ENSG00000086589,True
5,150138570,150138571,-,DCTN4,ENSG00000132912,True
5,150157508,150157509,+,SMIM3,ENSG00000256235,False
5,150157867,150157868,+,AC010441.1,ENSG00000269636,False
5,150226085,150226086,+,IRGM,ENSG00000237693,False
5,150284540,150284541,-,ZNF300,ENSG00000145908,True
5,150400151,150400152,+,GPX3,ENSG00000211445,True
5,150460589,150460590,-,TNIP1,ENSG00000145901,True
5,150537328,150537329,-,ANXA6,ENSG00000197043,True
5,150603645,150603646,-,CCDC69,ENSG00000198624,True
5,150632745,150632746,+,GM2A,ENSG00000196743,True
5,150683326,150683327,-,SLC36A3,ENSG00000186334,True
5,150727119,150727120,-,SLC36A2,ENSG00000186335,True
5,150827169,150827170,+,SLC36A1,ENSG00000123643,True
5,150970857,150970858,-,FAT2,ENSG00000086570,True
5,151066476,151066477,-,SPARC,ENSG00000113140,True
5,151138162,151138163,-,ATOX1,ENSG00000177556,True
5,151151514,151151515,+,G3BP1,ENSG00000145907,True
5,151304371,151304372,-,GLRA1,ENSG00000145888,True
5,151784839,151784840,-,NMUR2,ENSG00000132911,True
5,152870233,152870234,+,GRIA1,ENSG00000155511,True
5,153418455,153418456,-,FAM114A2,ENSG00000055147,True
5,153418539,153418540,+,MFAP3,ENSG00000037749,True
5,153570296,153570297,+,GALNT10,ENSG00000164574,True
5,153825565,153825566,+,SAP30L,ENSG00000164576,True
5,153857786,153857787,-,HAND1,ENSG00000113196,True
5,154134898,154134899,+,LARP1,ENSG00000155506,True
5,154238208,154238209,+,CNOT8,ENSG00000155508,True
5,154238812,154238813,-,FAXDC2,ENSG00000170271,False
5,154317763,154317764,-,GEMIN5,ENSG00000082516,True
5,154320648,154320649,+,MRPL22,ENSG00000082515,True
5,154393260,154393261,+,KIF4B,ENSG00000226650,False
5,155754173,155754174,+,SGCD,ENSG00000170624,True
5,156390238,156390239,-,TIMD4,ENSG00000145850,True
5,156486127,156486128,-,HAVCR1,ENSG00000113249,True
5,156569764,156569765,-,MED7,ENSG00000155868,True
5,156569871,156569872,-,HAVCR2,ENSG00000135077,True
5,156593274,156593275,-,FAM71B,ENSG00000170613,True
5,156607887,156607888,+,ITK,ENSG00000113263,True
